Date,SpCond_uS_cm,HDO__Sat,,
2016-12-17T01:45:00Z,328.7,87.1,0,0
2016-12-17T02:00:00Z,328.6,87,0,0
2016-12-17T02:15:00Z,328.7,87,0,0
2016-12-17T02:30:00Z,328.5,87,0,0
2016-12-17T02:45:00Z,328.7,86.8,0,0
2016-12-17T03:00:00Z,328.5,86.9,0,0
2016-12-17T03:15:00Z,328.2,86.9,0,0
2016-12-17T03:30:00Z,328.3,86.7,0,0
2016-12-17T03:45:00Z,328.1,86.8,0,0
2016-12-17T04:00:00Z,328.2,86.5,0,0
2016-12-17T04:15:00Z,327.9,86.6,0,0
2016-12-17T04:30:00Z,328,86.6,0,0
2016-12-17T04:45:00Z,327.8,86.4,0,0
2016-12-17T05:00:00Z,327.9,86.5,0,0
2016-12-17T05:15:00Z,327.9,86.4,0,0
2016-12-17T05:30:00Z,327.5,86.4,0,0
2016-12-17T05:45:00Z,327.7,86.4,0,0
2016-12-17T06:00:00Z,327.3,86.3,0,0
2016-12-17T06:15:00Z,327.3,86.2,0,0
2016-12-17T06:30:00Z,327,86.2,0,0
2016-12-17T06:45:00Z,327,86.2,0,0
2016-12-17T07:00:00Z,326.6,86.2,0,0
2016-12-17T07:15:00Z,326.7,86.2,0,0
2016-12-17T07:30:00Z,326.4,86.1,0,0
2016-12-17T07:45:00Z,326.2,86.1,0,0
2016-12-17T08:00:00Z,326.5,86.2,0,0
2016-12-17T08:15:00Z,326,86.1,0,0
2016-12-17T08:30:00Z,325.7,86.1,0,0
2016-12-17T08:45:00Z,326.5,86,0,0
2016-12-17T09:00:00Z,325.5,86,0,0
2016-12-17T09:15:00Z,325.9,86.1,0,0
2016-12-17T09:30:00Z,325.6,86.1,0,0
2016-12-17T09:45:00Z,325.2,86.1,0,0
2016-12-17T10:00:00Z,325.6,86,0,0
2016-12-17T10:15:00Z,324.8,85.9,0,0
2016-12-17T10:30:00Z,325.2,85.9,0,0
2016-12-17T10:45:00Z,324.9,85.8,0,0
2016-12-17T11:00:00Z,324.5,85.8,0,0
2016-12-17T11:15:00Z,324.7,85.8,0,0
2016-12-17T11:30:00Z,324.6,85.8,0,0
2016-12-17T11:45:00Z,324.5,85.8,0,0
2016-12-17T12:00:00Z,324.3,85.8,0,0
2016-12-17T12:15:00Z,324.7,85.8,0,0
2016-12-17T12:30:00Z,324,85.9,0,0
2016-12-17T12:45:00Z,324.7,86,0,0
2016-12-17T13:00:00Z,324.1,86,0,0
2016-12-17T13:15:00Z,324.1,85.9,0,0
2016-12-17T13:30:00Z,324.1,86,0,0
2016-12-17T13:45:00Z,324.2,86,0,0
2016-12-17T14:00:00Z,323.9,85.9,0,0
2016-12-17T14:15:00Z,324,86.1,0,0
2016-12-17T14:30:00Z,323.9,86.2,0,0
2016-12-17T14:45:00Z,323.3,86.4,0,0
2016-12-17T15:00:00Z,323.1,86.4,0,0
2016-12-17T15:15:00Z,323.2,86.5,0,0
2016-12-17T15:30:00Z,325.1,86.1,0,0
2016-12-17T15:45:00Z,323.9,86.1,0,0
2016-12-17T16:00:00Z,322.9,86.8,0,0
2016-12-17T16:15:00Z,322.6,87.3,0,0
2016-12-17T16:30:00Z,322.4,87.6,0,0
2016-12-17T16:45:00Z,322.5,87.7,0,0
2016-12-17T17:00:00Z,322.3,87.8,0,0
2016-12-17T17:15:00Z,322.6,87.9,0,0
2016-12-17T17:30:00Z,323.2,87.9,0,0
2016-12-17T17:45:00Z,322.9,87.9,0,0
2016-12-17T18:00:00Z,323,88.1,0,0
2016-12-17T18:15:00Z,322.5,88.4,0,0
2016-12-17T18:30:00Z,322.5,88.7,0,0
2016-12-17T18:45:00Z,322.9,88.8,0,0
2016-12-17T19:00:00Z,322.6,88.7,0,0
2016-12-17T19:15:00Z,322.5,88.6,0,0
2016-12-17T19:30:00Z,322.8,88.4,0,0
2016-12-17T19:45:00Z,322.9,88.5,0,0
2016-12-17T20:00:00Z,323.1,88.6,0,0
2016-12-17T20:15:00Z,323,88.6,0,0
2016-12-17T20:30:00Z,322.9,88.6,0,0
2016-12-17T20:45:00Z,322.7,88.5,0,0
2016-12-17T21:00:00Z,322.3,88.1,0,0
2016-12-17T21:15:00Z,321.6,87.7,0,0
2016-12-17T21:30:00Z,320.8,87.3,0,0
2016-12-17T21:45:00Z,319.7,86.7,0,0
2016-12-17T22:00:00Z,317.4,86.4,0,0
2016-12-17T22:15:00Z,315.8,85.9,0,0
2016-12-17T22:30:00Z,314.7,85.7,0,0
2016-12-17T22:45:00Z,314.3,85.5,0,0
2016-12-17T23:00:00Z,313.5,85.4,0,0
2016-12-17T23:15:00Z,312.5,85.4,0,0
2016-12-17T23:30:00Z,312,85.3,0,0
2016-12-17T23:45:00Z,311.7,85.3,0,0
2016-12-18T00:00:00Z,311.4,85.3,0,0
2016-12-18T00:15:00Z,310.7,85.3,0,0
2016-12-18T00:30:00Z,310,85.3,0,0
2016-12-18T00:45:00Z,309.5,85.2,0,0
2016-12-18T01:00:00Z,309.8,85.2,0,0
2016-12-18T01:15:00Z,309.8,85.2,0,0
2016-12-18T01:30:00Z,309.9,85.2,0,0
2016-12-18T01:45:00Z,310.6,85.2,0,0
2016-12-18T02:00:00Z,311,85.1,0,0
2016-12-18T02:15:00Z,311.3,85.1,0,0
2016-12-18T02:30:00Z,311.5,85.1,0,0
2016-12-18T02:45:00Z,311.8,85,0,0
2016-12-18T03:00:00Z,311.8,85,0,0
2016-12-18T03:15:00Z,312,84.9,0,0
2016-12-18T03:30:00Z,312.3,84.8,0,0
2016-12-18T03:45:00Z,312.3,84.7,0,0
2016-12-18T04:00:00Z,312.3,84.6,0,0
2016-12-18T04:15:00Z,312.4,84.6,0,0
2016-12-18T04:30:00Z,312.5,84.5,0,0
2016-12-18T04:45:00Z,312.5,84.4,0,0
2016-12-18T05:00:00Z,312.7,84.3,0,0
2016-12-18T05:15:00Z,313,84.2,0,0
2016-12-18T05:30:00Z,313,84.2,0,0
2016-12-18T05:45:00Z,313.3,84.1,0,0
2016-12-18T06:00:00Z,313.3,84.1,0,0
2016-12-18T06:15:00Z,313.5,84.1,0,0
2016-12-18T06:30:00Z,313.5,84,0,0
2016-12-18T06:45:00Z,313.8,83.9,0,0
2016-12-18T07:00:00Z,313.9,83.9,0,0
2016-12-18T07:15:00Z,314,83.8,0,0
2016-12-18T07:30:00Z,314,83.7,0,0
2016-12-18T07:45:00Z,313.8,83.7,0,0
2016-12-18T08:00:00Z,313.5,83.6,0,0
2016-12-18T08:15:00Z,313.4,83.5,0,0
2016-12-18T08:30:00Z,313.5,83.4,0,0
2016-12-18T08:45:00Z,313.6,83.3,0,0
2016-12-18T09:00:00Z,313.5,83.3,0,0
2016-12-18T09:15:00Z,313.4,83.1,0,0
2016-12-18T09:30:00Z,313.6,83.1,0,0
2016-12-18T09:45:00Z,313.6,83,0,0
2016-12-18T10:00:00Z,313.6,83,0,0
2016-12-18T10:15:00Z,313.6,82.8,0,0
2016-12-18T10:30:00Z,313.8,82.7,0,0
2016-12-18T10:45:00Z,313.9,82.7,0,0
2016-12-18T11:00:00Z,313.7,82.5,0,0
2016-12-18T11:15:00Z,314.3,82.5,0,0
2016-12-18T11:30:00Z,314.9,82.4,0,0
2016-12-18T11:45:00Z,315.9,82.3,0,0
2016-12-18T12:00:00Z,316,82.2,0,0
2016-12-18T12:15:00Z,316.7,82.1,0,0
2016-12-18T12:30:00Z,317.4,82,0,0
2016-12-18T12:45:00Z,318,81.9,0,0
2016-12-18T13:00:00Z,318.5,81.9,0,0
2016-12-18T13:15:00Z,318.3,82,0,0
2016-12-18T13:30:00Z,318.7,82.1,0,0
2016-12-18T13:45:00Z,321,82.2,0,0
2016-12-18T14:00:00Z,327.2,82.2,0,0
2016-12-18T14:15:00Z,330.4,82.2,0,0
2016-12-18T14:30:00Z,330.1,82.4,0,0
2016-12-18T14:45:00Z,331.1,82.6,0,0
2016-12-18T15:00:00Z,333.7,82.9,0,0
2016-12-18T15:15:00Z,335.5,83.3,0,0
2016-12-18T15:30:00Z,334.8,83.5,0,0
2016-12-18T15:45:00Z,335.7,83.6,0,0
2016-12-18T16:00:00Z,337.7,83.7,0,0
2016-12-18T16:15:00Z,339.2,83.7,0,0
2016-12-18T16:30:00Z,341.4,83.8,0,0
2016-12-18T16:45:00Z,347.8,84,0,0
2016-12-18T17:00:00Z,359.7,84.2,0,0
2016-12-18T17:15:00Z,367.8,84.4,0,0
2016-12-18T17:30:00Z,384.3,84.6,0,0
2016-12-18T17:45:00Z,415,84.7,0,0
2016-12-18T18:00:00Z,416.5,84.9,0,0
2016-12-18T18:15:00Z,423.7,85.1,0,0
2016-12-18T18:30:00Z,420.9,85.3,0,0
2016-12-18T18:45:00Z,409.2,85.3,0,0
2016-12-18T19:00:00Z,395.5,85.3,0,0
2016-12-18T19:15:00Z,381.9,85.2,0,0
2016-12-18T19:30:00Z,384.4,85,0,0
2016-12-18T19:45:00Z,379.8,84.6,0,0
2016-12-18T20:00:00Z,374.3,84.1,0,0
2016-12-18T20:15:00Z,371.1,83.8,0,0
2016-12-18T20:30:00Z,370.6,83.6,0,0
2016-12-18T20:45:00Z,370.2,83.5,0,0
2016-12-18T21:00:00Z,366.5,83.5,0,0
2016-12-18T21:15:00Z,363.2,83.5,0,0
2016-12-18T21:30:00Z,353.3,83.6,0,0
2016-12-18T21:45:00Z,352.7,83.6,0,0
2016-12-18T22:00:00Z,352.7,83.6,0,0
2016-12-18T22:15:00Z,352.7,83.6,0,0
2016-12-18T22:30:00Z,349.5,83.6,0,0
2016-12-18T22:45:00Z,347.7,83.6,0,0
2016-12-18T23:00:00Z,347.7,83.7,0,0
2016-12-18T23:15:00Z,345,83.7,0,0
2016-12-18T23:30:00Z,342.5,83.7,0,0
2016-12-18T23:45:00Z,343.7,83.7,0,0
2016-12-19T00:00:00Z,340.8,83.6,0,0
2016-12-19T00:15:00Z,340.2,83.6,0,0
2016-12-19T00:30:00Z,339.7,83.6,0,0
2016-12-19T00:45:00Z,339.2,83.6,0,0
2016-12-19T01:00:00Z,337.1,83.5,0,0
2016-12-19T01:15:00Z,335.6,83.5,0,0
2016-12-19T01:30:00Z,335.3,83.4,0,0
2016-12-19T01:45:00Z,334,83.4,0,0
2016-12-19T02:00:00Z,332.1,83.4,0,0
2016-12-19T02:15:00Z,332.4,83.3,0,0
2016-12-19T02:30:00Z,330.9,83.2,0,0
2016-12-19T02:45:00Z,330.4,83.2,0,0
2016-12-19T03:00:00Z,329,83.1,0,0
2016-12-19T03:15:00Z,329,83.1,0,0
2016-12-19T03:30:00Z,328.3,83.1,0,0
2016-12-19T03:45:00Z,327.5,83.1,0,0
2016-12-19T04:00:00Z,326.1,83,0,0
2016-12-19T04:15:00Z,326.2,82.9,0,0
2016-12-19T04:30:00Z,324.9,82.9,0,0
2016-12-19T04:45:00Z,324.2,82.9,0,0
2016-12-19T05:00:00Z,323.4,82.9,0,0
2016-12-19T05:15:00Z,323.2,82.8,0,0
2016-12-19T05:30:00Z,322.6,82.8,0,0
2016-12-19T05:45:00Z,322.5,82.7,0,0
2016-12-19T06:00:00Z,322.3,82.6,0,0
2016-12-19T06:15:00Z,321.4,82.7,0,0
2016-12-19T06:30:00Z,321.4,82.6,0,0
2016-12-19T06:45:00Z,321.4,82.6,0,0
2016-12-19T07:00:00Z,321.6,82.6,0,0
2016-12-19T07:15:00Z,321.6,82.6,0,0
2016-12-19T07:30:00Z,322.2,82.6,0,0
2016-12-19T07:45:00Z,322.7,82.6,0,0
2016-12-19T08:00:00Z,323.1,82.6,0,0
2016-12-19T08:15:00Z,324.1,82.6,0,0
2016-12-19T08:30:00Z,325.1,82.7,0,0
2016-12-19T08:45:00Z,326.3,82.7,0,0
2016-12-19T09:00:00Z,327.6,82.6,0,0
2016-12-19T09:15:00Z,328.9,82.7,0,0
2016-12-19T09:30:00Z,330,82.7,0,0
2016-12-19T09:45:00Z,331.2,82.7,0,0
2016-12-19T10:00:00Z,332.5,82.7,0,0
2016-12-19T10:15:00Z,333.2,82.8,0,0
2016-12-19T10:30:00Z,334.4,82.8,0,0
2016-12-19T10:45:00Z,334.8,82.9,0,0
2016-12-19T11:00:00Z,334.8,82.9,0,0
2016-12-19T11:15:00Z,334.7,82.9,0,0
2016-12-19T11:30:00Z,334.4,83,0,0
2016-12-19T11:45:00Z,335.3,83,0,0
2016-12-19T12:00:00Z,335,83,0,0
2016-12-19T12:15:00Z,335.8,83.1,0,0
2016-12-19T12:30:00Z,335.5,83.2,0,0
2016-12-19T12:45:00Z,335.7,83.3,0,0
2016-12-19T13:00:00Z,335.2,83.4,0,0
2016-12-19T13:15:00Z,335.2,83.8,0,0
2016-12-19T13:30:00Z,335.3,84.1,0,0
2016-12-19T13:45:00Z,334.4,84.6,0,0
2016-12-19T14:00:00Z,335.1,85.1,0,0
2016-12-19T14:15:00Z,334.9,85.5,0,0
2016-12-19T14:30:00Z,335.8,85.7,0,0
2016-12-19T14:45:00Z,333.6,85.8,0,0
2016-12-19T15:00:00Z,335.2,86.2,0,0
2016-12-19T15:15:00Z,334.5,86.5,0,0
2016-12-19T15:30:00Z,333.7,86.8,0,0
2016-12-19T15:45:00Z,333.4,87,0,0
2016-12-19T16:00:00Z,333.3,87.2,0,0
2016-12-19T16:15:00Z,333.2,87.2,0,0
2016-12-19T16:30:00Z,332.1,87.4,0,0
2016-12-19T16:45:00Z,332.2,87.5,0,0
2016-12-19T17:00:00Z,331.4,87.6,0,0
2016-12-19T17:15:00Z,330.8,87.9,0,0
2016-12-19T17:30:00Z,329.5,88.1,0,0
2016-12-19T17:45:00Z,328.8,88.3,0,0
2016-12-19T18:00:00Z,328.5,88.4,0,0
2016-12-19T18:15:00Z,328.2,88.4,0,0
2016-12-19T18:30:00Z,327.4,88.4,0,0
2016-12-19T18:45:00Z,327.2,88.3,0,0
2016-12-19T19:00:00Z,326.7,88.2,0,0
2016-12-19T19:15:00Z,326.1,88.1,0,0
2016-12-19T19:30:00Z,325.7,87.9,0,0
2016-12-19T19:45:00Z,325.2,87.8,0,0
2016-12-19T20:00:00Z,324.9,87.7,0,0
2016-12-19T20:15:00Z,324.8,87.5,0,0
2016-12-19T20:30:00Z,324.4,87.5,0,0
2016-12-19T20:45:00Z,324.1,87.3,0,0
2016-12-19T21:00:00Z,324.1,87.1,0,0
2016-12-19T21:15:00Z,323.3,86.8,0,0
2016-12-19T21:30:00Z,322.3,86.4,0,0
2016-12-19T21:45:00Z,322.7,86,0,0
2016-12-19T22:00:00Z,323.2,85.9,0,0
2016-12-19T22:15:00Z,321.6,85.8,0,0
2016-12-19T22:30:00Z,320.5,85.6,0,0
2016-12-19T22:45:00Z,320.9,85.6,0,0
2016-12-19T23:00:00Z,320.9,85.7,0,0
2016-12-19T23:15:00Z,320,85.6,0,0
2016-12-19T23:30:00Z,320.1,85.7,0,0
2016-12-19T23:45:00Z,320,85.6,0,0
2016-12-20T00:00:00Z,320.2,85.7,0,0
2016-12-20T00:15:00Z,318.2,85.5,0,0
2016-12-20T00:30:00Z,319.4,85.7,0,0
2016-12-20T00:45:00Z,318.9,85.7,0,0
2016-12-20T01:00:00Z,320,85.7,0,0
2016-12-20T01:15:00Z,319.7,85.7,0,0
2016-12-20T01:30:00Z,320.3,85.7,0,0
2016-12-20T01:45:00Z,319.7,85.7,0,0
2016-12-20T02:00:00Z,319.9,85.7,0,0
2016-12-20T02:15:00Z,319.7,85.7,0,0
2016-12-20T02:30:00Z,320.5,85.7,0,0
2016-12-20T02:45:00Z,317.3,85.7,0,0
2016-12-20T03:00:00Z,320.4,85.7,0,0
2016-12-20T03:15:00Z,320.2,85.7,0,0
2016-12-20T03:30:00Z,319.3,85.7,0,0
2016-12-20T03:45:00Z,319.6,85.7,0,0
2016-12-20T04:00:00Z,320.4,85.8,0,0
2016-12-20T04:15:00Z,321.6,85.8,0,0
2016-12-20T04:30:00Z,322.3,85.8,0,0
2016-12-20T04:45:00Z,322.5,85.8,0,0
2016-12-20T05:00:00Z,322.8,85.8,0,0
2016-12-20T05:15:00Z,323.3,85.9,0,0
2016-12-20T05:30:00Z,324,86,0,0
2016-12-20T05:45:00Z,324.7,86,0,0
2016-12-20T06:00:00Z,325.4,86,0,0
2016-12-20T06:15:00Z,325.9,86.1,0,0
2016-12-20T06:30:00Z,326.7,86.1,0,0
2016-12-20T06:45:00Z,327.5,86.2,0,0
2016-12-20T07:00:00Z,327.4,86.1,0,0
2016-12-20T07:15:00Z,328.9,86.1,0,0
2016-12-20T07:30:00Z,329.7,86.2,0,0
2016-12-20T07:45:00Z,331,86.1,0,0
2016-12-20T08:00:00Z,331.8,86.2,0,0
2016-12-20T08:15:00Z,333,86.2,0,0
2016-12-20T08:30:00Z,333.6,86.2,0,0
2016-12-20T08:45:00Z,334.6,86.2,0,0
2016-12-20T09:00:00Z,335.7,86.3,0,0
2016-12-20T09:15:00Z,336.7,86.3,0,0
2016-12-20T09:30:00Z,337.7,86.3,0,0
2016-12-20T09:45:00Z,337.1,86.3,0,0
2016-12-20T10:00:00Z,339.5,86.3,0,0
2016-12-20T10:15:00Z,340.2,86.4,0,0
2016-12-20T10:30:00Z,341.4,86.4,0,0
2016-12-20T10:45:00Z,342.2,86.4,0,0
2016-12-20T11:00:00Z,342.7,86.4,0,0
2016-12-20T11:15:00Z,343.4,86.4,0,0
2016-12-20T11:30:00Z,344.3,86.5,0,0
2016-12-20T11:45:00Z,345.2,86.4,0,0
2016-12-20T12:00:00Z,345.9,86.4,0,0
2016-12-20T12:15:00Z,346.8,86.5,0,0
2016-12-20T12:30:00Z,347.6,86.5,0,0
2016-12-20T12:45:00Z,348.5,86.5,0,0
2016-12-20T13:00:00Z,349.5,86.6,0,0
2016-12-20T13:15:00Z,351,86.7,0,0
2016-12-20T13:30:00Z,352,86.8,0,0
2016-12-20T13:45:00Z,353.5,86.9,0,0
2016-12-20T14:00:00Z,353.7,87.1,0,0
2016-12-20T14:15:00Z,354.9,87.3,0,0
2016-12-20T14:30:00Z,356.5,87.5,0,0
2016-12-20T14:45:00Z,358.2,87.7,0,0
2016-12-20T15:00:00Z,360.5,88.1,0,0
2016-12-20T15:15:00Z,364.6,88.5,0,0
2016-12-20T15:30:00Z,367.6,88.8,0,0
2016-12-20T15:45:00Z,371.6,88.9,0,0
2016-12-20T16:00:00Z,374.3,89,0,0
2016-12-20T16:15:00Z,376.9,88.9,0,0
2016-12-20T16:30:00Z,380.5,88.8,0,0
2016-12-20T16:45:00Z,385.8,88.8,0,0
2016-12-20T17:00:00Z,386.7,88.9,0,0
2016-12-20T17:15:00Z,389.7,88.9,0,0
2016-12-20T17:30:00Z,390.5,88.7,0,0
2016-12-20T17:45:00Z,392.1,89,0,0
2016-12-20T18:00:00Z,394,89.3,0,0
2016-12-20T18:15:00Z,381.1,89.5,0,0
2016-12-20T18:30:00Z,409.5,89.4,0,0
2016-12-20T18:45:00Z,410.8,89.3,0,0
2016-12-20T19:00:00Z,411.1,89.4,0,0
2016-12-20T19:15:00Z,416.6,89.3,0,0
2016-12-20T19:30:00Z,421.9,88.9,0,0
2016-12-20T19:45:00Z,424.4,88.6,0,0
2016-12-20T20:00:00Z,430.1,88.3,0,0
2016-12-20T20:15:00Z,436.3,88,0,0
2016-12-20T20:30:00Z,441.5,88,0,0
2016-12-20T20:45:00Z,451.1,87.2,0,0
2016-12-20T21:00:00Z,458.7,87.6,0,0
2016-12-20T21:15:00Z,466.2,87.5,0,0
2016-12-20T21:30:00Z,475.3,87.4,0,0
2016-12-20T21:45:00Z,482.6,87,0,0
2016-12-20T22:00:00Z,490.5,86.8,0,0
2016-12-20T22:15:00Z,496.7,86.5,0,0
2016-12-20T22:30:00Z,505.9,86.3,0,0
2016-12-20T22:45:00Z,513.1,86.3,0,0
2016-12-20T23:00:00Z,519,86.2,0,0
2016-12-20T23:15:00Z,524.8,86.2,0,0
2016-12-20T23:30:00Z,525.7,86.2,0,0
2016-12-20T23:45:00Z,530.6,86.2,0,0
2016-12-21T00:00:00Z,539.9,86.2,0,0
2016-12-21T00:15:00Z,530.9,86.2,0,0
2016-12-21T00:30:00Z,531.1,86.2,0,0
2016-12-21T00:45:00Z,552,86.2,0,0
2016-12-21T01:00:00Z,555.6,86.2,0,0
2016-12-21T01:15:00Z,560.2,86.2,0,0
2016-12-21T01:30:00Z,556.7,86.2,0,0
2016-12-21T01:45:00Z,556.1,86.2,0,0
2016-12-21T02:00:00Z,557.3,86.2,0,0
2016-12-21T02:15:00Z,553.9,86.3,0,0
2016-12-21T02:30:00Z,544.7,86.3,0,0
2016-12-21T02:45:00Z,563.7,86.3,0,0
2016-12-21T03:00:00Z,562.9,86.2,0,0
2016-12-21T03:15:00Z,562.6,86.3,0,0
2016-12-21T03:30:00Z,561.4,86.3,0,0
2016-12-21T03:45:00Z,560,86.4,0,0
2016-12-21T04:00:00Z,557.4,86.4,0,0
2016-12-21T04:15:00Z,558,86.4,0,0
2016-12-21T04:30:00Z,551.7,86.4,0,0
2016-12-21T04:45:00Z,554,86.4,0,0
2016-12-21T05:00:00Z,550.9,86.5,0,0
2016-12-21T05:15:00Z,548.4,86.5,0,0
2016-12-21T05:30:00Z,544.9,86.5,0,0
2016-12-21T05:45:00Z,542,86.5,0,0
2016-12-21T06:00:00Z,538.5,86.5,0,0
2016-12-21T06:15:00Z,538.2,86.6,0,0
2016-12-21T06:30:00Z,534.4,86.6,0,0
2016-12-21T06:45:00Z,530.6,86.7,0,0
2016-12-21T07:00:00Z,526.9,86.7,0,0
2016-12-21T07:15:00Z,523.4,86.7,0,0
2016-12-21T07:30:00Z,520.2,86.7,0,0
2016-12-21T07:45:00Z,516.6,86.7,0,0
2016-12-21T08:00:00Z,511.8,86.8,0,0
2016-12-21T08:15:00Z,508.5,86.8,0,0
2016-12-21T08:30:00Z,506.6,86.8,0,0
2016-12-21T08:45:00Z,501.8,86.9,0,0
2016-12-21T09:00:00Z,499,86.9,0,0
2016-12-21T09:15:00Z,491.5,87,0,0
2016-12-21T09:30:00Z,488.7,87,0,0
2016-12-21T09:45:00Z,487.7,87.1,0,0
2016-12-21T10:00:00Z,482.9,87.1,0,0
2016-12-21T10:15:00Z,480.3,87.2,0,0
2016-12-21T10:30:00Z,477,87.2,0,0
2016-12-21T10:45:00Z,474.1,87.2,0,0
2016-12-21T11:00:00Z,471.3,87.3,0,0
2016-12-21T11:15:00Z,467.3,87.3,0,0
2016-12-21T11:30:00Z,464,87.3,0,0
2016-12-21T11:45:00Z,460.9,87.5,0,0
2016-12-21T12:00:00Z,458.6,87.5,0,0
2016-12-21T12:15:00Z,448.9,87.4,0,0
2016-12-21T12:30:00Z,448.5,87.5,0,0
2016-12-21T12:45:00Z,445,87.6,0,0
2016-12-21T13:00:00Z,440,87.7,0,0
2016-12-21T13:15:00Z,441.5,87.8,0,0
2016-12-21T13:30:00Z,436.5,87.9,0,0
2016-12-21T13:45:00Z,433.4,88.2,0,0
2016-12-21T14:00:00Z,429.4,88.3,0,0
2016-12-21T14:15:00Z,427.3,88.6,0,0
2016-12-21T14:30:00Z,422.7,88.9,0,0
2016-12-21T14:45:00Z,420.2,89.2,0,0
2016-12-21T15:00:00Z,418.3,89.6,0,0
2016-12-21T15:15:00Z,416.2,89.8,0,0
2016-12-21T15:30:00Z,414.2,90,0,0
2016-12-21T15:45:00Z,411.2,90.1,0,0
2016-12-21T16:00:00Z,412.3,90.2,0,0
2016-12-21T16:15:00Z,412.8,90.2,0,0
2016-12-21T16:30:00Z,411.5,90.2,0,0
2016-12-21T16:45:00Z,403.3,90.3,0,0
2016-12-21T17:00:00Z,403.1,90.5,0,0
2016-12-21T17:15:00Z,398.1,90.5,0,0
2016-12-21T17:30:00Z,398.1,90.5,0,0
2016-12-21T17:45:00Z,396.5,90.5,0,0
2016-12-21T18:00:00Z,394.6,90.5,0,0
2016-12-21T18:15:00Z,394.6,90.5,0,0
2016-12-21T18:30:00Z,395.6,90.5,0,0
2016-12-21T18:45:00Z,393,90.2,0,0
2016-12-21T19:00:00Z,392,90.4,0,0
2016-12-21T19:15:00Z,390,90.3,0,0
2016-12-21T19:30:00Z,389.8,90.2,0,0
2016-12-21T19:45:00Z,389.3,90,0,0
2016-12-21T20:00:00Z,388.8,89.9,0,0
2016-12-21T20:15:00Z,387.2,89.7,0,0
2016-12-21T20:30:00Z,386,89.4,0,0
2016-12-21T20:45:00Z,385.6,89.1,0,0
2016-12-21T21:00:00Z,384.8,88.8,0,0
2016-12-21T21:15:00Z,384.3,88.5,0,0
2016-12-21T21:30:00Z,385,88.1,0,0
2016-12-21T21:45:00Z,385.5,87.7,0,0
2016-12-21T22:00:00Z,384.6,87.5,0,0
2016-12-21T22:15:00Z,384.1,87.3,0,0
2016-12-21T22:30:00Z,382.7,87.2,0,0
2016-12-21T22:45:00Z,381.8,87.1,0,0
2016-12-21T23:00:00Z,381.2,87.1,0,0
2016-12-21T23:15:00Z,380.9,87.1,0,0
2016-12-21T23:30:00Z,380.6,87,0,0
2016-12-21T23:45:00Z,378.9,87.1,0,0
2016-12-22T00:00:00Z,378.1,87.1,0,0
2016-12-22T00:15:00Z,377.7,87,0,0
2016-12-22T00:30:00Z,376.7,87,0,0
2016-12-22T00:45:00Z,376.4,87,0,0
2016-12-22T01:00:00Z,375.7,87,0,0
2016-12-22T01:15:00Z,374.8,87,0,0
2016-12-22T01:30:00Z,374.1,87,0,0
2016-12-22T01:45:00Z,373.6,87,0,0
2016-12-22T02:00:00Z,372.6,87.1,0,0
2016-12-22T02:15:00Z,372.3,87,0,0
2016-12-22T02:30:00Z,371.6,87,0,0
2016-12-22T02:45:00Z,371.5,87,0,0
2016-12-22T03:00:00Z,370.6,87,0,0
2016-12-22T03:15:00Z,370.2,87,0,0
2016-12-22T03:30:00Z,369.9,87,0,0
2016-12-22T03:45:00Z,369.4,87,0,0
2016-12-22T04:00:00Z,368.9,87,0,0
2016-12-22T04:15:00Z,368.8,87,0,0
2016-12-22T04:30:00Z,368.7,87,0,0
2016-12-22T04:45:00Z,368.3,87,0,0
2016-12-22T05:00:00Z,368.3,87,0,0
2016-12-22T05:15:00Z,368.1,87,0,0
2016-12-22T05:30:00Z,368.4,87,0,0
2016-12-22T05:45:00Z,368.1,87,0,0
2016-12-22T06:00:00Z,368.5,87,0,0
2016-12-22T06:15:00Z,368.5,87.1,0,0
2016-12-22T06:30:00Z,368.1,87,0,0
2016-12-22T06:45:00Z,368.4,87.1,0,0
2016-12-22T07:00:00Z,368.3,87.1,0,0
2016-12-22T07:15:00Z,368.4,87.1,0,0
2016-12-22T07:30:00Z,368.6,87.1,0,0
2016-12-22T07:45:00Z,368.1,87.1,0,0
2016-12-22T08:00:00Z,368.2,87.1,0,0
2016-12-22T08:15:00Z,367.9,87.1,0,0
2016-12-22T08:30:00Z,366,87.1,0,0
2016-12-22T08:45:00Z,368.3,87.1,0,0
2016-12-22T09:00:00Z,360.3,87.1,0,0
2016-12-22T09:15:00Z,367.8,87.1,0,0
2016-12-22T09:30:00Z,367.5,87.1,0,0
2016-12-22T09:45:00Z,367.9,87.1,0,0
2016-12-22T10:00:00Z,368,87.2,0,0
2016-12-22T10:15:00Z,368,87.2,0,0
2016-12-22T10:30:00Z,367.9,87.2,0,0
2016-12-22T10:45:00Z,367.5,87.2,0,0
2016-12-22T11:00:00Z,367.5,87.2,0,0
2016-12-22T11:15:00Z,366.6,87.2,0,0
2016-12-22T11:30:00Z,366.2,87.1,0,0
2016-12-22T11:45:00Z,366,87.2,0,0
2016-12-22T12:00:00Z,366.4,87.1,0,0
2016-12-22T12:15:00Z,365.9,87.1,0,0
2016-12-22T12:30:00Z,365.2,87.1,0,0
2016-12-22T12:45:00Z,364.7,87.1,0,0
2016-12-22T13:00:00Z,364.9,87.1,0,0
