Date,CDOM_ug_l,TurbDig_NTU,,
2015-06-10T07:00:00Z,75.6,27.6,0,0
2015-06-10T07:15:00Z,75.83,7.7,0,0
2015-06-10T07:30:00Z,76.18,14.3,0,0
2015-06-10T07:45:00Z,75.99,26.6,0,0
2015-06-10T08:00:00Z,76.42,60.8,0,0
2015-06-10T08:15:00Z,76.37,44.2,0,0
2015-06-10T08:30:00Z,76.79,15.3,0,0
2015-06-10T08:45:00Z,76.67,8.5,0,0
2015-06-10T09:00:00Z,76.97,19.9,0,0
2015-06-10T09:15:00Z,77.21,34.3,0,0
2015-06-10T09:30:00Z,77.28,13.3,0,0
2015-06-10T09:45:00Z,77.39,27.6,0,0
2015-06-10T10:00:00Z,77.35,56.4,0,0
2015-06-10T10:15:00Z,77.51,59.7,0,0
2015-06-10T10:30:00Z,77.61,69.7,0,0
2015-06-10T10:45:00Z,77.68,102.3,0,0
2015-06-10T11:00:00Z,77.74,26.5,0,0
2015-06-10T11:15:00Z,77.74,59.7,0,0
2015-06-10T11:30:00Z,77.77,8.9,0,0
2015-06-10T11:45:00Z,77.81,8.9,0,0
2015-06-10T12:00:00Z,77.39,11.1,0,0
2015-06-10T12:15:00Z,77.45,29.8,0,0
2015-06-10T12:30:00Z,77.34,35.4,0,0
2015-06-10T12:45:00Z,77.31,8.6,0,0
2015-06-10T13:00:00Z,76.83,19.9,0,0
2015-06-10T13:15:00Z,76.99,64.2,0,0
2015-06-10T13:30:00Z,76.63,57.5,0,0
2015-06-10T13:45:00Z,76.34,10,0,0
2015-06-10T14:00:00Z,76.24,24.3,0,0
2015-06-10T14:15:00Z,76.17,27.6,0,0
2015-06-10T14:30:00Z,76.12,8.8,0,0
2015-06-10T14:45:00Z,76.04,38.7,0,0
2015-06-10T15:00:00Z,75.88,68.6,0,0
2015-06-10T15:15:00Z,76.05,23.2,0,0
2015-06-10T15:30:00Z,75.37,14.3,0,0
2015-06-10T15:45:00Z,75.4,59.7,0,0
2015-06-10T16:00:00Z,75.24,11,0,0
2015-06-10T16:15:00Z,75.07,33.2,0,0
2015-06-10T16:30:00Z,74.97,63.1,0,0
2015-06-10T16:45:00Z,74.99,73.7,0,0
2015-06-10T17:00:00Z,74.85,6.6,0,0
2015-06-10T17:15:00Z,74.51,18.8,0,0
2015-06-10T17:30:00Z,74.49,57.5,0,0
2015-06-10T17:45:00Z,74.17,27.6,0,0
2015-06-10T18:00:00Z,74,17.7,0,0
2015-06-10T18:15:00Z,73.93,42,0,0
2015-06-10T18:30:00Z,73.53,82.5,0,0
2015-06-10T18:45:00Z,73.59,14.5,0,0
2015-06-10T19:00:00Z,73.02,47.6,0,0
2015-06-10T19:15:00Z,73.13,57.5,0,0
2015-06-10T19:30:00Z,72.79,32.1,0,0
2015-06-10T19:45:00Z,72.79,7.7,0,0
2015-06-10T20:00:00Z,72.5,7.7,0,0
2015-06-10T20:15:00Z,72.45,37.6,0,0
2015-06-10T20:30:00Z,72.17,55.3,0,0
2015-06-10T20:45:00Z,71.99,60.8,0,0
2015-06-10T21:00:00Z,72.16,35.4,0,0
2015-06-10T21:15:00Z,71.83,38.7,0,0
2015-06-10T21:30:00Z,72.07,35.4,0,0
2015-06-10T21:45:00Z,71.77,46.4,0,0
2015-06-10T22:00:00Z,71.71,35.4,0,0
2015-06-10T22:15:00Z,71.74,77,0,0
2015-06-10T22:30:00Z,71.63,7.7,0,0
2015-06-10T22:45:00Z,71.7,84.7,0,0
2015-06-10T23:00:00Z,71.51,39.8,0,0
2015-06-10T23:15:00Z,71.48,19.9,0,0
2015-06-10T23:30:00Z,71.73,60.8,0,0
2015-06-10T23:45:00Z,71.71,46.4,0,0
2015-06-11T00:00:00Z,71.6,36.5,0,0
2015-06-11T00:15:00Z,71.87,45.3,0,0
2015-06-11T00:30:00Z,71.67,19.9,0,0
2015-06-11T00:45:00Z,71.9,65.3,0,0
2015-06-11T01:00:00Z,71.65,53.1,0,0
2015-06-11T01:15:00Z,71.76,65.3,0,0
2015-06-11T01:30:00Z,71.92,28.7,0,0
2015-06-11T01:45:00Z,71.86,25.4,0,0
2015-06-11T02:00:00Z,71.89,63.1,0,0
2015-06-11T02:15:00Z,71.93,37.6,0,0
2015-06-11T02:30:00Z,72.05,44.2,0,0
2015-06-11T02:45:00Z,71.97,71.9,0,0
2015-06-11T03:00:00Z,71.92,27.6,0,0
2015-06-11T03:15:00Z,72.1,15.4,0,0
2015-06-11T03:30:00Z,72.06,58.6,0,0
2015-06-11T03:45:00Z,72.16,29.8,0,0
2015-06-11T04:00:00Z,72.35,58.6,0,0
2015-06-11T04:15:00Z,72.42,63.1,0,0
2015-06-11T04:30:00Z,72.1,35.4,0,0
2015-06-11T04:45:00Z,72.47,58.6,0,0
2015-06-11T05:00:00Z,72.31,11,0,0
2015-06-11T05:15:00Z,72.37,39.8,0,0
2015-06-11T05:30:00Z,72.37,42,0,0
2015-06-11T05:45:00Z,72.34,74.8,0,0
2015-06-11T06:00:00Z,72.63,58.6,0,0
2015-06-11T06:15:00Z,72.6,60.8,0,0
2015-06-11T06:30:00Z,72.49,17.7,0,0
2015-06-11T06:45:00Z,72.62,11,0,0
2015-06-11T07:00:00Z,72.52,35.4,0,0
2015-06-11T07:15:00Z,72.35,33.2,0,0
2015-06-11T07:30:00Z,72.43,28.7,0,0
2015-06-11T07:45:00Z,72.54,52,0,0
2015-06-11T08:00:00Z,72.7,56.3,0,0
2015-06-11T08:15:00Z,72.53,38.7,0,0
2015-06-11T08:30:00Z,72.46,28.7,0,0
2015-06-11T08:45:00Z,72.76,22.1,0,0
2015-06-11T09:00:00Z,72.66,82.5,0,0
2015-06-11T09:15:00Z,72.73,7.7,0,0
2015-06-11T09:30:00Z,72.36,29.8,0,0
2015-06-11T09:45:00Z,72.8,82.5,0,0
2015-06-11T10:00:00Z,72.6,11.1,0,0
2015-06-11T10:15:00Z,72.5,68.6,0,0
2015-06-11T10:30:00Z,72.63,25.4,0,0
2015-06-11T10:45:00Z,72.4,23.3,0,0
2015-06-11T11:00:00Z,72.56,60.8,0,0
2015-06-11T11:15:00Z,72.33,49.8,0,0
2015-06-11T11:30:00Z,72.06,63.1,0,0
2015-06-11T11:45:00Z,72.58,55.3,0,0
2015-06-11T12:00:00Z,72.46,12.1,0,0
2015-06-11T12:15:00Z,72.39,27.6,0,0
2015-06-11T12:30:00Z,72.32,77,0,0
2015-06-11T12:45:00Z,72.17,77,0,0
2015-06-11T13:00:00Z,72.1,36.5,0,0
2015-06-11T13:15:00Z,72.12,9.9,0,0
2015-06-11T13:30:00Z,71.77,8.7,0,0
2015-06-11T13:45:00Z,71.6,26.5,0,0
2015-06-11T14:00:00Z,71.14,13.2,0,0
2015-06-11T14:15:00Z,70.96,65.3,0,0
2015-06-11T14:30:00Z,70.73,62,0,0
2015-06-11T14:45:00Z,70.48,56.4,0,0
2015-06-11T15:00:00Z,70.8,34.3,0,0
2015-06-11T15:15:00Z,70.6,17.8,0,0
2015-06-11T15:30:00Z,70.36,40.9,0,0
2015-06-11T15:45:00Z,70.39,68.6,0,0
2015-06-11T16:00:00Z,70.43,26.5,0,0
2015-06-11T16:15:00Z,70.36,13.2,0,0
2015-06-11T16:30:00Z,69.74,38.7,0,0
2015-06-11T16:45:00Z,69.69,34.3,0,0
2015-06-11T17:00:00Z,69.48,5.5,0,0
2015-06-11T17:15:00Z,69.45,12.1,0,0
2015-06-11T17:30:00Z,69.06,23.1,0,0
2015-06-11T17:45:00Z,68.94,88,0,0
2015-06-11T18:00:00Z,68.75,35.4,0,0
2015-06-11T18:15:00Z,68.91,24.3,0,0
2015-06-11T18:30:00Z,68.67,6.6,0,0
2015-06-11T18:45:00Z,68.4,58.6,0,0
2015-06-11T19:00:00Z,67.97,35.4,0,0
2015-06-11T19:15:00Z,68.08,37.6,0,0
2015-06-11T19:30:00Z,67.84,22.1,0,0
2015-06-11T19:45:00Z,67.85,58.6,0,0
2015-06-11T20:00:00Z,67.96,70.9,0,0
2015-06-11T20:15:00Z,68.02,32,0,0
2015-06-11T20:30:00Z,67.71,27.6,0,0
2015-06-11T20:45:00Z,67.7,28.7,0,0
2015-06-11T21:00:00Z,67.59,22.1,0,0
2015-06-11T21:15:00Z,67.69,57.5,0,0
2015-06-11T21:30:00Z,67.25,11,0,0
2015-06-11T21:45:00Z,67.47,23.2,0,0
2015-06-11T22:00:00Z,67.47,13.2,0,0
2015-06-11T22:15:00Z,67.34,13.2,0,0
2015-06-11T22:30:00Z,67.46,29.8,0,0
2015-06-11T22:45:00Z,67.39,29.9,0,0
2015-06-11T23:00:00Z,67.39,25.4,0,0
2015-06-11T23:15:00Z,67.4,21,0,0
2015-06-11T23:30:00Z,67.44,34.3,0,0
2015-06-11T23:45:00Z,67.57,16.6,0,0
2015-06-12T00:00:00Z,67.36,22.1,0,0
2015-06-12T00:15:00Z,67.26,25.4,0,0
2015-06-12T00:30:00Z,67.3,8.8,0,0
2015-06-12T00:45:00Z,67.44,47.6,0,0
2015-06-12T01:00:00Z,67.55,18.8,0,0
2015-06-12T01:15:00Z,67.52,52,0,0
2015-06-12T01:30:00Z,67.61,58.6,0,0
2015-06-12T01:45:00Z,67.68,21,0,0
2015-06-12T02:00:00Z,67.57,33.2,0,0
2015-06-12T02:15:00Z,67.97,29.8,0,0
2015-06-12T02:30:00Z,67.98,16.6,0,0
2015-06-12T02:45:00Z,67.78,23.2,0,0
2015-06-12T03:00:00Z,67.79,26.5,0,0
2015-06-12T03:15:00Z,67.99,46.4,0,0
2015-06-12T03:30:00Z,68.07,35.3,0,0
2015-06-12T03:45:00Z,67.96,17.7,0,0
2015-06-12T04:00:00Z,67.94,10.9,0,0
2015-06-12T04:15:00Z,68.24,7.5,0,0
2015-06-12T04:30:00Z,68.16,7.4,0,0
2015-06-12T04:45:00Z,67.98,5.5,0,0
2015-06-12T05:00:00Z,68.31,7,0,0
2015-06-12T05:15:00Z,68.28,5.5,0,0
2015-06-12T05:30:00Z,68.29,6.8,0,0
2015-06-12T05:45:00Z,68.26,6.2,0,0
2015-06-12T06:00:00Z,68.57,8.8,0,0
2015-06-12T06:15:00Z,68.41,12.1,0,0
2015-06-12T06:30:00Z,68.66,8.8,0,0
2015-06-12T06:45:00Z,68.65,5.5,0,0
2015-06-12T07:00:00Z,68.64,6.4,0,0
2015-06-12T07:15:00Z,68.57,5.7,0,0
2015-06-12T07:30:00Z,68.87,7.7,0,0
2015-06-12T07:45:00Z,68.89,5.5,0,0
2015-06-12T08:00:00Z,68.91,5.8,0,0
2015-06-12T08:15:00Z,68.94,5.7,0,0
2015-06-12T08:30:00Z,69.05,7.7,0,0
2015-06-12T08:45:00Z,69.06,8.8,0,0
2015-06-12T09:00:00Z,69.26,6.6,0,0
2015-06-12T09:15:00Z,69.22,6.5,0,0
2015-06-12T09:30:00Z,69.21,6.1,0,0
2015-06-12T09:45:00Z,69.16,4.4,0,0
2015-06-12T10:00:00Z,69.32,6.1,0,0
2015-06-12T10:15:00Z,69.34,4.4,0,0
2015-06-12T10:30:00Z,69.32,11.1,0,0
2015-06-12T10:45:00Z,69.5,7.7,0,0
2015-06-12T11:00:00Z,69.37,8.8,0,0
2015-06-12T11:15:00Z,69.59,6,0,0
2015-06-12T11:30:00Z,69.35,7.6,0,0
2015-06-12T11:45:00Z,69.43,8.7,0,0
2015-06-12T12:00:00Z,69.11,6.8,0,0
2015-06-12T12:15:00Z,68.91,7.7,0,0
2015-06-12T12:30:00Z,69.12,6.5,0,0
2015-06-12T12:45:00Z,68.85,6.6,0,0
2015-06-12T13:00:00Z,68.83,7.7,0,0
2015-06-12T13:15:00Z,68.81,5.6,0,0
2015-06-12T13:30:00Z,68.64,6.5,0,0
2015-06-12T13:45:00Z,68.17,7.7,0,0
2015-06-12T14:00:00Z,68.26,5.8,0,0
2015-06-12T14:15:00Z,68.12,6.1,0,0
2015-06-12T14:30:00Z,67.79,6.6,0,0
2015-06-12T14:45:00Z,67.79,5.7,0,0
2015-06-12T15:00:00Z,67.88,5.5,0,0
2015-06-12T15:15:00Z,67.57,8.7,0,0
2015-06-12T15:30:00Z,67.56,7.2,0,0
2015-06-12T15:45:00Z,67.25,6.3,0,0
2015-06-12T16:00:00Z,67.39,5.4,0,0
2015-06-12T16:15:00Z,67.29,7.7,0,0
2015-06-12T16:30:00Z,67.18,6.8,0,0
2015-06-12T16:45:00Z,67.15,6.4,0,0
2015-06-12T17:00:00Z,67.41,23.2,0,0
2015-06-12T17:15:00Z,67.14,11,0,0
2015-06-12T17:30:00Z,67.05,6.6,0,0
2015-06-12T17:45:00Z,66.94,6.5,0,0
2015-06-12T18:00:00Z,66.84,16.6,0,0
2015-06-12T18:15:00Z,66.62,4.4,0,0
2015-06-12T18:30:00Z,66.66,7.2,0,0
2015-06-12T18:45:00Z,66.64,5.9,0,0
2015-06-12T19:00:00Z,66.46,8.6,0,0
2015-06-12T19:15:00Z,66.56,8.9,0,0
2015-06-12T19:30:00Z,66.27,5.7,0,0
2015-06-12T19:45:00Z,66.41,5.7,0,0
2015-06-12T20:00:00Z,66.26,7.7,0,0
2015-06-12T20:15:00Z,66.2,4.5,0,0
2015-06-12T20:30:00Z,66.07,5.5,0,0
2015-06-12T20:45:00Z,66.04,5.7,0,0
2015-06-12T21:00:00Z,65.97,6.4,0,0
2015-06-12T21:15:00Z,65.9,4.6,0,0
2015-06-12T21:30:00Z,65.8,7.5,0,0
2015-06-12T21:45:00Z,66.06,5.6,0,0
2015-06-12T22:00:00Z,66.04,5.5,0,0
2015-06-12T22:15:00Z,66.07,6,0,0
2015-06-12T22:30:00Z,66.19,6.3,0,0
2015-06-12T22:45:00Z,66.2,7.7,0,0
2015-06-12T23:00:00Z,66.17,5.5,0,0
2015-06-12T23:15:00Z,66.23,5.4,0,0
2015-06-12T23:30:00Z,66.36,5.7,0,0
2015-06-12T23:45:00Z,66.49,6.3,0,0
2015-06-13T00:00:00Z,66.22,6.5,0,0
2015-06-13T00:15:00Z,66.24,6.6,0,0
2015-06-13T00:30:00Z,66.56,6.3,0,0
2015-06-13T00:45:00Z,66.49,7.3,0,0
2015-06-13T01:00:00Z,66.57,6.4,0,0
2015-06-13T01:15:00Z,66.58,6.3,0,0
2015-06-13T01:30:00Z,66.89,6.2,0,0
2015-06-13T01:45:00Z,66.65,6.1,0,0
2015-06-13T02:00:00Z,66.78,6.2,0,0
2015-06-13T02:15:00Z,66.96,5.5,0,0
2015-06-13T02:30:00Z,67.03,6.8,0,0
2015-06-13T02:45:00Z,67.19,5.7,0,0
2015-06-13T03:00:00Z,67.19,5.7,0,0
2015-06-13T03:15:00Z,67.1,8.8,0,0
2015-06-13T03:30:00Z,67.36,6.1,0,0
2015-06-13T03:45:00Z,66.85,7.7,0,0
2015-06-13T04:00:00Z,67.34,6.2,0,0
2015-06-13T04:15:00Z,67.3,5.9,0,0
2015-06-13T04:30:00Z,67.22,6.5,0,0
2015-06-13T04:45:00Z,67.42,6.1,0,0
2015-06-13T05:00:00Z,67.52,5.6,0,0
2015-06-13T05:15:00Z,69.3,12.1,0,0
2015-06-13T05:30:00Z,68.52,7.6,0,0
2015-06-13T05:45:00Z,68.34,5.2,0,0
2015-06-13T06:00:00Z,68.42,3.3,0,0
2015-06-13T06:15:00Z,68.27,5.1,0,0
2015-06-13T06:30:00Z,68.15,3.4,0,0
2015-06-13T06:45:00Z,68.31,5,0,0
2015-06-13T07:00:00Z,68.52,4.1,0,0
2015-06-13T07:15:00Z,68.5,4.7,0,0
2015-06-13T07:30:00Z,68.31,4.1,0,0
2015-06-13T07:45:00Z,68.67,4.4,0,0
2015-06-13T08:00:00Z,68.7,5.4,0,0
2015-06-13T08:15:00Z,68.93,3.3,0,0
2015-06-13T08:30:00Z,68.96,4.5,0,0
2015-06-13T08:45:00Z,69.31,4,0,0
2015-06-13T09:00:00Z,69.44,23.2,0,0
2015-06-13T09:15:00Z,69.65,4.4,0,0
2015-06-13T09:30:00Z,69.83,4.4,0,0
2015-06-13T09:45:00Z,69.78,5.4,0,0
2015-06-13T10:00:00Z,69.82,5.5,0,0
2015-06-13T10:15:00Z,69.93,9.9,0,0
2015-06-13T10:30:00Z,70.08,5.1,0,0
2015-06-13T10:45:00Z,70.36,4,0,0
2015-06-13T11:00:00Z,70.37,6.5,0,0
2015-06-13T11:15:00Z,70.19,5.4,0,0
2015-06-13T11:30:00Z,70.36,7.7,0,0
2015-06-13T11:45:00Z,70.58,4.6,0,0
2015-06-13T12:00:00Z,70.26,4.8,0,0
2015-06-13T12:15:00Z,70.55,8.1,0,0
2015-06-13T12:30:00Z,70.56,9.9,0,0
2015-06-13T12:45:00Z,70.65,5.3,0,0
2015-06-13T13:00:00Z,70.06,4.6,0,0
2015-06-13T13:15:00Z,69.97,4.5,0,0
2015-06-13T13:30:00Z,69.73,5.8,0,0
2015-06-13T13:45:00Z,69.52,7.7,0,0
2015-06-13T14:00:00Z,69.47,6.6,0,0
2015-06-13T14:15:00Z,69.57,4.7,0,0
2015-06-13T14:30:00Z,69.47,9.9,0,0
2015-06-13T14:45:00Z,69.23,5.2,0,0
2015-06-13T15:00:00Z,69.17,5.6,0,0
2015-06-13T15:15:00Z,69.19,5.4,0,0
2015-06-13T15:30:00Z,69,5.1,0,0
2015-06-13T15:45:00Z,69.06,5.4,0,0
2015-06-13T16:00:00Z,68.93,4.4,0,0
2015-06-13T16:15:00Z,69.11,4.9,0,0
2015-06-13T16:30:00Z,68.87,4.6,0,0
2015-06-13T16:45:00Z,69.12,4.8,0,0
2015-06-13T17:00:00Z,69.01,4.6,0,0
2015-06-13T17:15:00Z,68.9,11.1,0,0
2015-06-13T17:30:00Z,69.19,13.3,0,0
2015-06-13T17:45:00Z,69.22,6.6,0,0
2015-06-13T18:00:00Z,69.17,3.9,0,0
2015-06-13T18:15:00Z,69.1,5,0,0
2015-06-13T18:30:00Z,68.78,5.2,0,0
2015-06-13T18:45:00Z,69.06,5,0,0
2015-06-13T19:00:00Z,69.12,4.6,0,0
2015-06-13T19:15:00Z,68.96,4.4,0,0
2015-06-13T19:30:00Z,68.87,5,0,0
2015-06-13T19:45:00Z,68.91,6.6,0,0
2015-06-13T20:00:00Z,69.01,4.3,0,0
2015-06-13T20:15:00Z,69.02,4.4,0,0
2015-06-13T20:30:00Z,68.64,4.6,0,0
2015-06-13T20:45:00Z,68.7,3.3,0,0
2015-06-13T21:00:00Z,68.53,5.5,0,0
2015-06-13T21:15:00Z,68.4,4.2,0,0
2015-06-13T21:30:00Z,68.67,4.6,0,0
2015-06-13T21:45:00Z,68.52,4.3,0,0
2015-06-13T22:00:00Z,68.59,4.2,0,0
2015-06-13T22:15:00Z,68.67,4.6,0,0
2015-06-13T22:30:00Z,68.76,4.6,0,0
2015-06-13T22:45:00Z,68.75,4.5,0,0
2015-06-13T23:00:00Z,68.88,4.8,0,0
2015-06-13T23:15:00Z,68.68,8.8,0,0
2015-06-13T23:30:00Z,68.76,4.3,0,0
2015-06-13T23:45:00Z,69.09,4.2,0,0
2015-06-14T00:00:00Z,69.01,4.2,0,0
2015-06-14T00:15:00Z,68.89,3.9,0,0
2015-06-14T00:30:00Z,69.11,3.5,0,0
2015-06-14T00:45:00Z,68.95,6.5,0,0
2015-06-14T01:00:00Z,69.14,5.5,0,0
2015-06-14T01:15:00Z,68.96,5.5,0,0
2015-06-14T01:30:00Z,69.33,5.3,0,0
2015-06-14T01:45:00Z,69.22,5.2,0,0
2015-06-14T02:00:00Z,69.13,10,0,0
2015-06-14T02:15:00Z,69.37,5.5,0,0
2015-06-14T02:30:00Z,69.25,4.4,0,0
2015-06-14T02:45:00Z,69.43,4.3,0,0
2015-06-14T03:00:00Z,69.67,5.3,0,0
2015-06-14T03:15:00Z,69.83,4.2,0,0
2015-06-14T03:30:00Z,69.92,5.2,0,0
2015-06-14T03:45:00Z,70.02,4.3,0,0
2015-06-14T04:00:00Z,70.02,3.4,0,0
2015-06-14T04:15:00Z,70.2,4,0,0
2015-06-14T04:30:00Z,70.32,4.6,0,0
2015-06-14T04:45:00Z,70.36,5.2,0,0
2015-06-14T05:00:00Z,70.66,4.8,0,0
2015-06-14T05:15:00Z,70.74,7.5,0,0
2015-06-14T05:30:00Z,70.78,6.5,0,0
2015-06-14T05:45:00Z,70.82,5.4,0,0
2015-06-14T06:00:00Z,70.82,5,0,0
2015-06-14T06:15:00Z,70.61,4.4,0,0
2015-06-14T06:30:00Z,69.68,5.2,0,0
2015-06-14T06:45:00Z,71.29,43.2,0,0
2015-06-14T07:00:00Z,71.1,60.8,0,0
2015-06-14T07:15:00Z,71.53,28.8,0,0
2015-06-14T07:30:00Z,71.45,4.5,0,0
2015-06-14T07:45:00Z,71.51,4.5,0,0
2015-06-14T08:00:00Z,71.75,5.2,0,0
2015-06-14T08:15:00Z,71.72,4.5,0,0
2015-06-14T08:30:00Z,71.92,5.3,0,0
2015-06-14T08:45:00Z,71.82,4.4,0,0
2015-06-14T09:00:00Z,72,4.8,0,0
2015-06-14T09:15:00Z,72.11,4.9,0,0
2015-06-14T09:30:00Z,72.14,4.4,0,0
2015-06-14T09:45:00Z,72.39,5.8,0,0
2015-06-14T10:00:00Z,72.38,5.5,0,0
2015-06-14T10:15:00Z,72.41,5.2,0,0
2015-06-14T10:30:00Z,72.44,7.7,0,0
2015-06-14T10:45:00Z,72.54,5.4,0,0
2015-06-14T11:00:00Z,72.48,5.4,0,0
2015-06-14T11:15:00Z,72.4,4.4,0,0
2015-06-14T11:30:00Z,72.41,5.3,0,0
2015-06-14T11:45:00Z,72.47,5.1,0,0
2015-06-14T12:00:00Z,72.32,5.4,0,0
2015-06-14T12:15:00Z,71.96,5.6,0,0
2015-06-14T12:30:00Z,71.9,8.8,0,0
2015-06-14T12:45:00Z,71.74,5.3,0,0
2015-06-14T13:00:00Z,71.63,6.1,0,0
2015-06-14T13:15:00Z,71.24,4.6,0,0
2015-06-14T13:30:00Z,71.25,6.4,0,0
2015-06-14T13:45:00Z,71.06,7.7,0,0
2015-06-14T14:00:00Z,70.92,6.5,0,0
2015-06-14T14:15:00Z,70.7,6.2,0,0
2015-06-14T14:30:00Z,70.67,7.7,0,0
2015-06-14T14:45:00Z,70.4,5.3,0,0
2015-06-14T15:00:00Z,70.17,6.2,0,0
2015-06-14T15:15:00Z,70.2,10.1,0,0
2015-06-14T15:30:00Z,70.11,6.2,0,0
2015-06-14T15:45:00Z,70.21,5.5,0,0
2015-06-14T16:00:00Z,70.18,7.5,0,0
2015-06-14T16:15:00Z,69.83,6.6,0,0
2015-06-14T16:30:00Z,69.66,5.3,0,0
2015-06-14T16:45:00Z,69.48,6.4,0,0
2015-06-14T17:00:00Z,69.43,14.3,0,0
2015-06-14T17:15:00Z,69.6,5.5,0,0
2015-06-14T17:30:00Z,69.43,4.4,0,0
2015-06-14T17:45:00Z,69.37,34.3,0,0
2015-06-14T18:00:00Z,69.26,7.7,0,0
2015-06-14T18:15:00Z,69.11,4.4,0,0
2015-06-14T18:30:00Z,69.26,5.4,0,0
2015-06-14T18:45:00Z,68.94,4.4,0,0
2015-06-14T19:00:00Z,68.99,4.7,0,0
2015-06-14T19:15:00Z,68.74,6.5,0,0
2015-06-14T19:30:00Z,68.91,3.3,0,0
2015-06-14T19:45:00Z,69.01,4.6,0,0
2015-06-14T20:00:00Z,68.75,4.4,0,0
2015-06-14T20:15:00Z,68.75,4.6,0,0
2015-06-14T20:30:00Z,68.71,5.1,0,0
2015-06-14T20:45:00Z,68.52,4.3,0,0
2015-06-14T21:00:00Z,68.4,4.6,0,0
2015-06-14T21:15:00Z,68.44,3.6,0,0
2015-06-14T21:30:00Z,68.23,4.4,0,0
2015-06-14T21:45:00Z,68.24,6.6,0,0
2015-06-14T22:00:00Z,68.26,4.6,0,0
2015-06-14T22:15:00Z,68.24,4.6,0,0
2015-06-14T22:30:00Z,68.08,5,0,0
2015-06-14T22:45:00Z,68.4,4.6,0,0
2015-06-14T23:00:00Z,68.06,6.6,0,0
2015-06-14T23:15:00Z,68.23,5,0,0
2015-06-14T23:30:00Z,68.08,4.9,0,0
2015-06-14T23:45:00Z,68.28,4.6,0,0
2015-06-15T00:00:00Z,68.24,5,0,0
2015-06-15T00:15:00Z,68.18,5,0,0
2015-06-15T00:30:00Z,68.16,5.3,0,0
2015-06-15T00:45:00Z,68.12,8.8,0,0
2015-06-15T01:00:00Z,68.26,4.6,0,0
2015-06-15T01:15:00Z,68.33,5.1,0,0
2015-06-15T01:30:00Z,68.29,5.5,0,0
2015-06-15T01:45:00Z,68.5,5,0,0
2015-06-15T02:00:00Z,68.27,5.4,0,0
2015-06-15T02:15:00Z,68.3,11,0,0
2015-06-15T02:30:00Z,68.58,5.6,0,0
2015-06-15T02:45:00Z,68.3,6.4,0,0
2015-06-15T03:00:00Z,68.49,5.3,0,0
2015-06-15T03:15:00Z,68.45,5,0,0
2015-06-15T03:30:00Z,68.71,5.3,0,0
2015-06-15T03:45:00Z,68.3,5.3,0,0
2015-06-15T04:00:00Z,68.64,7.7,0,0
2015-06-15T04:15:00Z,68.78,5.5,0,0
2015-06-15T04:30:00Z,68.85,6.3,0,0
2015-06-15T04:45:00Z,69.18,5.8,0,0
2015-06-15T05:00:00Z,69.04,4.8,0,0
2015-06-15T05:15:00Z,69.21,5.5,0,0
2015-06-15T05:30:00Z,68.74,6.6,0,0
2015-06-15T05:45:00Z,69.11,5.5,0,0
2015-06-15T06:00:00Z,69.25,6.6,0,0
2015-06-15T06:15:00Z,69.35,4.2,0,0
2015-06-15T06:30:00Z,69.58,3.3,0,0
2015-06-15T06:45:00Z,69.55,5.8,0,0
2015-06-15T07:00:00Z,69.67,4.1,0,0
2015-06-15T07:15:00Z,69.97,7.6,0,0
2015-06-15T07:30:00Z,70.52,4.6,0,0
2015-06-15T07:45:00Z,70.73,5.3,0,0
2015-06-15T08:00:00Z,71.81,4.4,0,0
2015-06-15T08:15:00Z,73.39,11.1,0,0
2015-06-15T08:30:00Z,73.59,8,0,0
2015-06-15T08:45:00Z,71.75,6.5,0,0
2015-06-15T09:00:00Z,71.26,4.4,0,0
2015-06-15T09:15:00Z,71.42,5,0,0
2015-06-15T09:30:00Z,69.38,13.2,0,0
2015-06-15T09:45:00Z,68.02,23.3,0,0
2015-06-15T10:00:00Z,69.9,11,0,0
2015-06-15T10:15:00Z,69.64,11.1,0,0
2015-06-15T10:30:00Z,70.66,8.7,0,0
2015-06-15T10:45:00Z,71.05,6.4,0,0
2015-06-15T11:00:00Z,71.7,5.5,0,0
2015-06-15T11:15:00Z,71.71,7.5,0,0
2015-06-15T11:30:00Z,72.16,8.9,0,0
2015-06-15T11:45:00Z,71.51,8.7,0,0
2015-06-15T12:00:00Z,71.41,14.3,0,0
2015-06-15T12:15:00Z,71.41,9.9,0,0
2015-06-15T12:30:00Z,71.46,10.9,0,0
2015-06-15T12:45:00Z,71.83,9.9,0,0
2015-06-15T13:00:00Z,71.99,12.1,0,0
2015-06-15T13:15:00Z,72.14,9.6,0,0
2015-06-15T13:30:00Z,72.4,9.7,0,0
2015-06-15T13:45:00Z,72.35,9.9,0,0
2015-06-15T14:00:00Z,72.4,9.8,0,0
2015-06-15T14:15:00Z,72.06,16.5,0,0
2015-06-15T14:30:00Z,72.26,14.3,0,0
2015-06-15T14:45:00Z,73,15.5,0,0
2015-06-15T15:00:00Z,73.12,16.4,0,0
2015-06-15T15:15:00Z,71.82,24.4,0,0
2015-06-15T15:30:00Z,73.32,15.4,0,0
2015-06-15T15:45:00Z,71.88,22.1,0,0
2015-06-15T16:00:00Z,74.36,21.9,0,0
2015-06-15T16:15:00Z,75.14,21,0,0
2015-06-15T16:30:00Z,76.26,21,0,0
2015-06-15T16:45:00Z,77.25,30.9,0,0
2015-06-15T17:00:00Z,78.85,36.5,0,0
