dt,Temp_deg_C,pH_units,SpCond_uS_cm,HDO_mg_l,fdom_qsu_temp,fdom_turb_ife,CDOM_qsu,X_00060_00011
8/4/15 15:00,24.61,7.4,203.3,8.69,28.74429929,64.27782599,28.87933056,426
8/4/15 15:15,24.66,7.4,203.2,8.77,28.84123393,64.59798443,28.95927939,426
8/4/15 15:30,24.69,7.41,203.1,8.78,28.79323846,64.37337098,28.90065025,431
8/4/15 15:45,24.7,7.41,203.2,8.77,28.79139261,64.47375722,28.89532033,426
8/4/15 16:00,24.69,7.4,203.2,8.69,28.92068117,64.76969203,29.02856838,426
8/4/15 16:15,24.69,7.38,203.2,8.6,28.84102948,64.54485282,28.94861955,426
8/4/15 16:30,24.71,7.36,203.2,8.57,28.91701886,64.7077945,29.01790854,426
8/4/15 16:45,24.75,7.37,203.1,8.6,28.89373705,64.67615668,28.98059908,426
8/4/15 17:00,24.78,7.37,203,8.65,29.03174123,64.99368535,29.10851722,426
8/4/15 17:15,24.79,7.37,203,8.63,28.88636896,64.8161054,28.95927939,426
8/4/15 17:30,24.8,7.36,202.9,8.59,28.88452374,64.75868405,28.95394947,426
8/4/15 17:45,24.79,7.36,202.9,8.59,28.93421749,64.82986306,29.00724869,426
8/4/15 18:00,24.79,7.36,202.7,8.56,28.90763497,64.86923554,28.98059908,426
8/4/15 18:15,24.79,7.36,202.6,8.57,28.81725442,64.56451313,28.88999041,426
8/4/15 18:30,24.8,7.36,202.6,8.57,28.96428087,65.09036893,29.03389831,426
8/4/15 18:45,24.82,7.35,202.5,8.54,29.00315314,65.02838199,29.06587784,426
8/4/15 19:00,24.82,7.35,202.4,8.5,29.07761102,65.24095476,29.14049675,426
8/4/15 19:15,24.8,7.33,202.4,8.43,28.94301231,65.03713946,29.01257862,426
8/4/15 19:30,24.78,7.32,202.4,8.37,28.98921432,64.99357883,29.06587784,426
8/4/15 19:45,24.76,7.31,202.3,8.34,28.9822449,65.05570355,29.06587784,426
8/4/15 20:00,24.73,7.3,202.3,8.3,29.04616816,65.16237392,29.14049675,426
8/4/15 20:15,24.71,7.29,202.4,8.27,29.06042642,65.25120735,29.16181644,426
8/4/15 20:30,24.7,7.28,202.3,8.23,28.89760765,64.81775642,29.00191877,426
8/4/15 20:45,24.69,7.27,202.4,8.21,29.053434,65.23371727,29.16181644,426
8/4/15 21:00,24.67,7.25,202.5,8.17,29.22163314,65.65468141,29.33770387,426
8/4/15 21:15,24.64,7.26,202.6,8.16,28.9881907,65.04404122,29.11384714,426
8/4/15 21:30,24.63,7.25,202.5,8.14,29.23409536,65.68589217,29.36435348,426
8/4/15 21:45,24.61,7.26,202.7,8.11,29.21113938,65.62840272,29.34836371,426
8/4/15 22:00,24.58,7.25,202.8,8.1,29.32255459,65.96134711,29.47095192,426
8/4/15 22:15,24.57,7.25,202.9,8.07,29.23948465,65.69939015,29.39100309,426
8/4/15 22:30,24.56,7.25,203,8.06,29.27837541,65.8236728,29.43364247,426
8/4/15 22:45,24.54,7.24,203.1,8.04,29.27131781,65.75228876,29.43364247,426
8/4/15 23:00,24.53,7.23,203.2,8.01,29.26778902,65.79713933,29.43364247,426
8/4/15 23:15,24.52,7.23,203.2,7.99,29.31195347,65.82718551,29.48161177,426
8/4/15 23:30,24.51,7.22,203.4,7.98,29.41968975,66.12403118,29.59354013,426
8/4/15 23:45,24.5,7.22,203.4,7.95,29.34726815,65.96945614,29.52425115,426
8/5/15 0:00,24.5,7.21,203.5,7.93,28.79627906,64.69649319,28.96993924,426
8/5/15 0:15,24.48,7.21,203.5,7.92,29.4567161,66.1898267,29.64150943,426
8/5/15 0:30,24.47,7.21,203.6,7.91,28.71171468,64.51134659,28.89532033,426
8/5/15 0:45,24.44,7.21,203.7,7.89,29.09838226,65.45287637,29.29506449,426
8/5/15 1:00,24.42,7.2,203.8,7.87,27.72050717,62.01666924,27.91461465,426
8/5/15 1:15,24.4,7.19,203.8,7.87,28.3593868,63.63149188,28.56486515,426
8/5/15 1:30,24.36,7.2,203.9,7.85,28.03892474,62.85874191,28.25572967,426
8/5/15 1:45,24.33,7.19,203.9,7.84,28.59976977,64.2838876,28.83136126,420
8/5/15 2:00,24.3,7.19,204.1,7.83,29.35046764,66.00441777,29.59887006,420
8/5/15 2:15,24.27,7.18,204.1,7.82,29.48247024,66.38982801,29.74277796,420
8/5/15 2:30,24.25,7.18,204.1,7.8,29.33800661,66.10798792,29.60419998,426
8/5/15 2:45,24.21,7.18,204.2,7.8,29.52442838,66.54961887,29.80673702,420
8/5/15 3:00,24.18,7.17,204.2,7.79,29.51898532,66.56311755,29.81206694,420
8/5/15 3:15,24.15,7.17,204.1,7.78,28.95959971,65.10519459,29.25775504,420
8/5/15 3:30,24.1,7.17,204.1,7.77,29.46930235,66.35674577,29.79074726,420
8/5/15 3:45,24.08,7.17,204,7.77,29.49905706,66.35014551,29.82805671,420
8/5/15 4:00,24.04,7.16,204,7.76,29.38464975,66.19818952,29.72678819,420
8/5/15 4:15,24,7.16,203.9,7.75,29.49151249,66.35831266,29.8493764,420
8/5/15 4:30,23.95,7.16,203.9,7.75,29.55256169,66.53878382,29.92932523,420
8/5/15 4:45,23.91,7.16,203.7,7.74,29.51716771,66.44986324,29.90800554,420
8/5/15 5:00,23.86,7.15,203.6,7.73,29.57809551,66.65739936,29.98795438,420
8/5/15 5:15,23.82,7.15,203.5,7.73,29.56371449,66.59401191,29.98795438,420
8/5/15 5:30,23.77,7.15,203.4,7.72,29.49322498,66.44398717,29.93465515,420
8/5/15 5:45,23.73,7.15,203.4,7.71,29.55760106,66.57864333,30.01460399,420
8/5/15 6:00,23.67,7.14,203.2,7.71,29.56747998,66.65793119,30.04658352,420
8/5/15 6:15,23.62,7.15,203.2,7.71,29.63857814,66.91888974,30.1371922,420
8/5/15 6:30,23.58,7.15,203.2,7.72,29.62412556,66.77320034,30.1371922,420
8/5/15 6:45,23.54,7.15,202.9,7.73,29.56777996,66.65868602,30.09455282,420
8/5/15 7:00,23.5,7.15,202.7,7.75,29.62139075,66.79361206,30.16384181,420
8/5/15 7:15,23.47,7.16,202.6,7.77,29.64716682,66.7765743,30.20115126,420
8/5/15 7:30,23.44,7.16,202.4,7.79,29.56308105,66.64686248,30.12653235,420
8/5/15 7:45,23.41,7.17,202.4,7.81,29.59930033,66.68348492,30.17450165,420
8/5/15 8:00,23.37,7.17,202.2,7.82,29.56915257,66.66213989,30.15851189,420
8/5/15 8:15,23.34,7.17,202.1,7.83,29.55308161,66.62170294,30.15318196,420
8/5/15 8:30,23.32,7.17,201.9,7.85,29.50407093,66.57997106,30.11054259,420
8/5/15 8:45,23.32,7.18,201.8,7.9,29.39961954,66.26286572,30.00394414,415
8/5/15 9:00,23.31,7.19,201.6,7.96,29.39080044,66.24069265,29.99861422,420
8/5/15 9:15,23.39,7.2,201.4,8.08,29.22617212,65.90770605,29.8014071,415
8/5/15 9:30,23.5,7.21,201.3,8.2,29.15032431,65.60986039,29.68414881,420
8/5/15 9:45,23.55,7.24,195.9,8.35,29.14193213,65.61557736,29.6574992,415
8/5/15 10:00,23.65,7.27,201.1,8.43,29.10407728,65.49386594,29.58288029,420
8/5/15 10:15,23.69,7.29,201,8.49,29.00809357,65.27986984,29.47095192,415
8/5/15 10:30,23.74,7.32,201,8.54,28.96801644,65.25920438,29.41232278,415
8/5/15 10:45,23.84,7.33,200.9,8.6,28.77202375,64.74128951,29.1778062,415
8/5/15 11:00,23.86,7.33,200.8,8.64,28.76850584,64.65338255,29.16714636,415
8/5/15 11:15,23.89,7.36,200.8,8.67,28.82632732,64.79805632,29.21511566,415
8/5/15 11:30,23.91,7.38,200.7,8.7,28.65974358,64.38141769,29.03922823,415
8/5/15 11:45,23.92,7.39,200.7,8.69,28.76844328,64.60055469,29.14582667,415
8/5/15 12:00,23.95,7.39,200.6,8.72,28.63156701,64.25862838,28.99658885,415
8/5/15 12:15,24,7.41,200.6,8.75,28.59102276,64.20969039,28.93795971,415
8/5/15 12:30,24.03,7.42,200.7,8.78,28.50660797,63.71293057,28.84202111,415
8/5/15 12:45,24.07,7.43,200.2,8.8,28.48354598,63.65563564,28.80471165,415
8/5/15 13:00,24.1,7.43,200.7,8.8,28.63626128,63.9570517,28.94861955,415
8/5/15 13:15,24.13,7.44,200.6,8.8,28.57283262,63.98161859,28.87400064,415
8/5/15 13:30,24.11,7.43,200.6,8.79,28.69246243,64.17501888,29.00191877,415
8/5/15 13:45,24.15,7.43,200.7,8.79,28.59558284,63.93406943,28.88999041,415
8/5/15 14:00,24.17,7.45,200.6,8.81,28.61306385,63.97753383,28.90065025,415
8/5/15 14:15,24.18,7.45,200.6,8.83,28.5848636,63.95947679,28.86867072,415
8/5/15 14:30,24.13,7.43,200.7,8.71,28.7152395,64.17939484,29.01790854,415
8/5/15 14:45,24.1,7.42,200.7,8.67,28.73116469,64.32370247,29.04455815,415
8/5/15 15:00,24.11,7.4,200.7,8.62,28.71882769,64.24062158,29.02856838,415
8/5/15 15:15,24.12,7.4,200.6,8.64,28.7328553,64.22319401,29.03922823,415
8/5/15 15:30,24.13,7.39,200.7,8.61,28.76798278,64.31055034,29.07120776,415
8/5/15 15:45,24.13,7.38,189.4,8.57,28.74688547,64.33665079,29.04988807,415
8/5/15 16:00,24.14,7.38,200.6,8.6,28.72399342,64.2796525,29.02323846,415
8/5/15 16:15,24.17,7.4,200.6,8.74,28.71332466,64.25309191,29.00191877,415
8/5/15 16:30,24.21,7.4,200.6,8.74,28.67971784,64.19557777,28.95394947,415
8/5/15 16:45,24.24,7.42,200.5,8.77,28.6531622,64.12946175,28.91664002,415
8/5/15 17:00,24.26,7.42,200.4,8.75,28.80800963,64.43636335,29.06587784,415
8/5/15 17:15,24.25,7.41,200.4,8.69,28.87319088,64.67765956,29.13516683,415
8/5/15 17:30,24.21,7.39,200.3,8.6,28.72723281,64.28771759,29.00191877,415
8/5/15 17:45,24.19,7.38,200.2,8.6,28.8100075,64.54644287,29.09252745,415
8/5/15 18:00,24.18,7.37,200.1,8.58,28.71152417,64.43206994,28.99658885,415
8/5/15 18:15,24.19,7.37,200,8.57,28.72027873,64.29658774,29.00191877,415
8/5/15 18:30,24.19,7.37,200,8.55,28.66749711,64.08680913,28.94861955,415
8/5/15 18:45,24.19,7.36,199.9,8.54,28.67277527,64.20443409,28.95394947,415
8/5/15 19:00,24.17,7.36,200,8.52,28.72915531,64.29250412,29.01790854,415
8/5/15 19:15,24.16,7.35,199.7,8.52,28.66763765,64.19163687,28.95927939,415
8/5/15 19:30,24.14,7.34,199.7,8.48,28.71344348,64.22722343,29.01257862,415
8/5/15 19:45,24.11,7.34,199.6,8.43,28.71355464,64.46339776,29.02323846,415
8/5/15 20:00,24.08,7.32,199.7,8.39,28.787454,64.54278506,29.10851722,415
8/5/15 20:15,24.05,7.31,199.7,8.35,28.84548436,64.66125904,29.1778062,415
8/5/15 20:30,24.01,7.3,199.7,8.31,28.79462524,64.58699168,29.14049675,415
8/5/15 20:45,23.97,7.29,199.8,8.28,28.80170705,64.57835177,29.16181644,415
8/5/15 21:00,23.94,7.29,199.8,8.26,28.88067562,64.80188281,29.25242511,415
8/5/15 21:15,23.91,7.28,200,8.24,28.82807224,64.67050179,29.20978574,415
8/5/15 21:30,23.89,7.28,200.1,8.22,28.85788128,64.77133984,29.24709519,415
8/5/15 21:45,23.86,7.28,200.1,8.2,28.80530537,64.58733152,29.20445581,415
8/5/15 22:00,23.84,7.27,200.2,8.2,28.71420997,64.41253046,29.11917706,415
8/5/15 22:15,23.83,7.26,200.3,8.19,28.77903594,64.57438206,29.18846605,415
8/5/15 22:30,23.81,7.25,200.6,8.18,28.74051385,64.50446988,29.15648652,415
8/5/15 22:45,23.8,7.27,200.6,8.16,28.84208312,64.70549007,29.26308496,415
8/5/15 23:00,23.78,7.27,200.6,8.15,28.95060962,65.02963224,29.38034325,415
8/5/15 23:15,23.76,7.27,201,8.15,28.85955383,64.85477679,29.29506449,415
8/5/15 23:30,23.75,7.26,201.2,8.13,28.96104259,65.05573195,29.40166294,415
8/5/15 23:45,23.72,7.26,201.4,8.12,28.98720461,65.20090742,29.43897239,415
8/6/15 0:00,23.7,7.26,201.5,8.1,28.98539259,65.0635726,29.44430231,415
8/6/15 0:15,23.68,7.26,201.7,8.09,29.00980588,65.23093151,29.47628185,415
8/6/15 0:30,23.65,7.26,201.8,8.09,29.077859,65.40143862,29.55623068,415
8/6/15 0:45,23.61,7.25,202,8.07,29.00603292,65.27470367,29.49760154,410
8/6/15 1:00,23.59,7.25,202.1,8.06,29.00419981,65.27010805,29.50293146,410
8/6/15 1:15,23.55,7.25,202.2,8.05,29.16811846,65.60094108,29.68414881,410
8/6/15 1:30,23.53,7.24,202.3,8.03,29.00392114,65.21619131,29.52425115,410
8/6/15 1:45,23.5,7.25,202.4,8.03,29.11368581,65.62498266,29.64683936,410
8/6/15 2:00,23.47,7.24,202.5,8.02,29.16580859,65.86340309,29.71079842,410
8/6/15 2:15,23.44,7.24,202.6,8,29.08189919,65.46495578,29.63617951,410
8/6/15 2:30,23.42,7.23,202.6,8,29.14276951,65.56415134,29.7054685,410
8/6/15 2:45,23.38,7.23,202.6,7.99,29.14420318,65.54099853,29.72145827,410
8/6/15 3:00,23.36,7.23,202.7,7.98,29.1841027,65.66780266,29.76942757,410
8/6/15 3:15,23.33,7.22,202.8,7.97,29.22040441,65.7588625,29.81739687,410
8/6/15 3:30,23.3,7.22,202.8,7.97,29.11047546,65.64369844,29.71612834,410
8/6/15 3:45,23.27,7.22,202.9,7.97,29.15198121,65.2669583,29.76942757,410
8/6/15 4:00,23.24,7.22,202.9,7.96,29.22997083,66.15992291,29.86003624,410
8/6/15 4:15,23.19,7.22,202.8,7.94,29.11821452,65.58281654,29.76409764,410
8/6/15 4:30,23.17,7.22,202.9,7.94,29.18927245,65.84180587,29.84404648,410
8/6/15 4:45,23.13,7.22,202.9,7.92,29.18017088,65.8726714,29.8493764,410
8/6/15 5:00,23.09,7.22,202.9,7.92,29.18668782,65.75474245,29.87069609,410
8/6/15 5:15,23.05,7.21,202.9,7.9,29.18277367,65.90612045,29.88135593,405
8/6/15 5:30,23,7.2,202.9,7.89,29.27410585,65.86672026,29.9932843,405
8/6/15 5:45,22.96,7.21,202.9,7.88,29.1817288,65.9842514,29.91333547,405
8/6/15 6:00,22.91,7.2,202.9,7.88,29.27811741,66.38987563,30.03059375,405
8/6/15 6:15,22.86,7.2,202.8,7.87,29.16144526,65.87930324,29.92932523,405
8/6/15 6:30,22.83,7.2,202.7,7.88,29.24412323,66.43943642,30.02526383,405
8/6/15 6:45,22.78,7.2,202.7,7.87,29.25206492,66.18867062,30.05191344,405
8/6/15 7:00,22.74,7.2,202.6,7.88,29.36729092,66.97044178,30.1851615,405
8/6/15 7:15,22.69,7.2,202.5,7.88,29.292191,66.18175699,30.12653235,405
8/6/15 7:30,22.66,7.2,202.4,7.88,29.36942212,66.67542289,30.21714103,405
8/6/15 7:45,22.63,7.2,202.4,7.89,29.3637324,66.09163357,30.22247095,405
8/6/15 8:00,22.64,7.21,202.3,7.93,29.25859431,65.90847083,30.11054259,405
8/6/15 8:15,22.69,7.22,202.1,8.03,29.09526313,66.49539763,29.92399531,405
8/6/15 8:30,22.75,7.23,201.9,8.13,29.09085791,65.54088807,29.8973457,405
8/6/15 8:45,22.78,7.25,201.8,8.19,29.01341401,65.31984615,29.80673702,405
8/6/15 9:00,22.84,7.26,201.7,8.26,28.94659291,65.04610017,29.71612834,405
8/6/15 9:15,22.9,7.27,201.5,8.34,28.82768415,64.80145196,29.57222045,405
8/6/15 9:30,22.93,7.29,201.4,8.42,28.80193685,64.39500992,29.53491099,405
8/6/15 9:45,22.98,7.31,201.3,8.47,28.72082551,64.5867414,29.43364247,405
8/6/15 10:00,23,7.32,201.1,8.54,28.74869159,64.84122261,29.45496216,405
8/6/15 10:15,23.01,7.34,201,8.59,28.71060086,64.40352183,29.41232278,405
8/6/15 10:30,23.03,7.35,201.2,8.63,28.59796046,64.67339587,29.28973457,405
8/6/15 10:45,23.03,7.37,200.8,8.63,28.67602103,64.36963985,29.3696834,405
8/6/15 11:00,23.08,7.38,200.7,8.7,28.49575181,64.02387396,29.16714636,405
8/6/15 11:15,23.01,7.39,200.6,8.68,28.58053185,64.39296618,29.27907473,405
8/6/15 11:30,22.99,7.38,200.7,8.63,26.48771688,58.94790474,27.14177593,405
8/6/15 11:45,22.93,7.37,200.8,8.55,28.58883326,64.0997199,29.31638418,400
8/6/15 12:00,22.96,7.37,200.5,8.58,28.53698269,63.91837234,29.25242511,405
8/6/15 12:15,23.04,7.38,200.5,8.67,28.42971765,63.67722609,29.11384714,405
8/6/15 12:30,23.07,7.42,200.4,8.77,28.39853626,63.54786142,29.07120776,405
8/6/15 12:45,23.12,7.43,200.5,8.79,28.30655741,63.37072067,28.95927939,405
8/6/15 13:00,23.06,7.43,200.5,8.76,28.56684745,64.09707426,29.24709519,405
8/6/15 13:15,23.09,7.43,200.5,8.75,28.49404078,63.81143555,29.16181644,405
8/6/15 13:30,23.11,7.43,200.6,8.77,28.58958875,63.99728509,29.25242511,405
8/6/15 13:45,23.08,7.44,200.5,8.79,28.65196881,64.17874172,29.32704403,405
8/6/15 14:00,23.03,7.43,200.5,8.75,28.70204123,64.27734153,29.39633301,405
8/6/15 14:15,23.04,7.42,200.6,8.73,28.67954216,64.32600665,29.3696834,405
8/6/15 14:30,23.08,7.43,200.5,8.78,28.64155434,64.17892472,29.31638418,405
8/6/15 14:45,23.1,7.45,200.5,8.86,28.71108596,64.35228157,29.38034325,405
8/6/15 15:00,23.1,7.46,200.6,8.89,28.6850434,64.28734166,29.35369364,405
8/6/15 15:15,23.1,7.47,200.5,8.88,28.74233703,64.53531291,29.41232278,405
8/6/15 15:30,23.12,7.46,200.5,8.91,28.73376014,64.48760153,29.39633301,405
8/6/15 15:45,23.14,7.47,200.6,8.92,28.67827598,64.32284693,29.33237395,405
8/6/15 16:00,23.17,7.48,200.4,8.96,28.76702071,64.49180285,29.41232278,405
8/6/15 16:15,23.19,7.49,200.5,8.96,28.75321614,64.56249924,29.39100309,405
8/6/15 16:30,23.2,7.48,200.4,8.96,28.84017825,64.70073299,29.47628185,405
8/6/15 16:45,23.21,7.48,199.6,8.96,28.76026351,64.47494494,29.39100309,405
8/6/15 17:00,23.23,7.48,200.3,8.95,28.73600997,64.46695013,29.35902356,405
8/6/15 17:15,23.25,7.48,200.3,8.95,28.81088493,64.5749375,29.42831255,405
8/6/15 17:30,23.26,7.47,200.2,8.94,28.86660044,64.84596987,29.48161177,405
8/6/15 17:45,23.27,7.47,200.2,8.93,28.87535436,64.84142853,29.48694169,405
8/6/15 18:00,23.26,7.47,200.1,8.88,28.79353814,64.63693471,29.40699286,405
8/6/15 18:15,23.24,7.45,200,8.85,28.83344406,64.71028282,29.45496216,405
8/6/15 18:30,23.23,7.44,199.9,8.81,28.90294816,64.88396938,29.52958107,405
8/6/15 18:45,23.21,7.44,199.8,8.79,28.85935878,64.77503179,29.49227161,405
8/6/15 19:00,23.19,7.42,199.6,8.74,28.89400123,64.88805225,29.53491099,405
8/6/15 19:15,23.17,7.42,199.6,8.7,28.82957653,64.77977854,29.47628185,405
8/6/15 19:30,23.14,7.41,199.5,8.66,28.86066334,64.7782916,29.51892122,405
8/6/15 19:45,23.12,7.39,199.4,8.62,28.89005382,64.90463486,29.55623068,405
8/6/15 20:00,23.1,7.38,199.2,8.58,28.81004768,64.73092949,29.48161177,405
8/6/15 20:15,23.08,7.37,199.2,8.54,28.88629431,65.05417038,29.56689052,405
8/6/15 20:30,23.06,7.36,199.1,8.51,28.95208815,65.05985282,29.64150943,405
8/6/15 20:45,23.06,7.34,198.9,8.48,28.94688219,65.3392802,29.63617951,405
8/6/15 21:00,23.06,7.34,198.9,8.46,28.89482264,65.07556146,29.58288029,405
8/6/15 21:15,23.06,7.33,198.8,8.46,28.73864397,64.68404061,29.42298262,405
8/6/15 21:30,23.06,7.33,198.7,8.46,28.94688219,65.17958161,29.63617951,405
8/6/15 21:45,23.05,7.33,198.7,8.45,28.9381238,65.1576148,29.63084959,405
8/6/15 22:00,23.06,7.32,198.7,8.44,28.90523455,65.04860965,29.59354013,405
8/6/15 22:15,23.06,7.32,198.8,8.43,28.95208815,65.05985282,29.64150943,405
8/6/15 22:30,23.06,7.32,198.8,8.4,28.92605837,65.04773565,29.61485982,405
8/6/15 22:45,23.06,7.31,198.8,8.4,29.02497152,65.40217289,29.71612834,405
8/6/15 23:00,23.04,7.31,198.9,8.38,28.94498071,65.22799375,29.64150943,405
8/6/15 23:15,23.04,7.3,199.1,8.36,28.95539007,65.20092144,29.65216928,405
8/6/15 23:30,23.03,7.3,199.1,8.34,28.83214219,64.89191598,29.52958107,405
8/6/15 23:45,23.03,7.29,199.2,8.32,28.94142699,65.16589933,29.64150943,405
8/7/15 0:00,23.03,7.29,199.3,8.31,28.98826334,65.25676706,29.68947873,400
8/7/15 0:15,23.03,7.29,199.4,8.29,28.96744718,65.20456796,29.66815904,405
8/7/15 0:30,23.01,7.28,199.6,8.26,28.99154992,65.42493589,29.70013858,400
8/7/15 0:45,23,7.28,199.6,8.25,28.95157432,65.05856688,29.66282912,400
8/7/15 1:00,22.98,7.28,199.8,8.23,28.95486346,65.17301658,29.67348897,400
8/7/15 1:15,22.96,7.27,199.9,8.22,28.94774836,65.18175411,29.67348897,400
8/7/15 1:30,22.92,7.27,200,8.2,28.93351815,65.22581542,29.67348897,400
8/7/15 1:45,22.9,7.27,200,8.18,28.97316463,65.21890437,29.72145827,400
8/7/15 2:00,22.86,7.25,200.1,8.16,29.0264227,65.35247716,29.79074726,400
8/7/15 2:15,22.82,7.26,200.2,8.15,28.9965644,65.30421565,29.77475749,400
8/7/15 2:30,22.78,7.25,200.3,8.14,28.98747369,65.25478677,29.78008741,400
8/7/15 2:45,22.74,7.25,200.3,8.12,29.01467642,65.21652852,29.82272679,400
8/7/15 3:00,22.7,7.25,200.4,8.1,28.94336218,65.03801503,29.76409764,400
8/7/15 3:15,22.66,7.24,200.6,8.09,28.98089247,65.39813803,29.81739687,400
8/7/15 3:30,22.62,7.23,200.5,8.08,29.01837164,65.33228152,29.87069609,400
8/7/15 3:45,22.57,7.24,200.5,8.06,29.12465713,65.81350911,29.99861422,400
8/7/15 4:00,22.53,7.23,200.5,8.05,29.04303386,65.47423138,29.92932523,400
8/7/15 4:15,22.49,7.22,200.5,8.05,29.09588488,65.50003969,29.99861422,400
8/7/15 4:30,22.45,7.22,200.5,8.03,28.98332621,65.16460973,29.8973457,400
8/7/15 4:45,22.41,7.22,200.6,8.03,29.12908567,65.71729089,30.06257329,400
8/7/15 5:00,22.37,7.21,200.6,8.02,29.09402142,65.62911978,30.0412536,400
8/7/15 5:15,22.32,7.21,200.6,8.01,29.00379183,65.40233686,29.96663469,400
8/7/15 5:30,22.27,7.2,200.6,8.01,29.20235826,65.90161257,30.19049142,400
8/7/15 5:45,22.23,7.21,200.5,7.99,29.18788012,65.65048071,30.19049142,400
8/7/15 6:00,22.18,7.2,200.4,7.99,29.25217801,65.89235547,30.27577017,400
8/7/15 6:15,22.13,7.2,200.4,7.98,29.21858963,65.99632108,30.25978041,400
8/7/15 6:30,22.08,7.2,200.4,7.99,29.22102375,65.92166584,30.2811001,400
8/7/15 6:45,22.04,7.2,200.3,8.01,29.28875459,66.03813368,30.36637885,400
8/7/15 7:00,21.98,7.2,200.3,8.02,29.30286945,66.18163682,30.40368831,400
8/7/15 7:15,21.94,7.2,200.2,8.03,29.38584243,66.36361447,30.50495683,400
8/7/15 7:30,21.9,7.21,200.1,8.04,29.34042249,66.16807631,30.47297729,400
8/7/15 7:45,21.87,7.21,200,8.07,29.406411,66.30701809,30.55292613,400
8/7/15 8:00,21.85,7.21,199.9,8.11,29.3529273,66.33485552,30.50495683,400
8/7/15 8:15,21.87,7.23,199.8,8.19,29.24225375,65.81368144,30.38236862,400
8/7/15 8:30,21.87,7.24,199.2,8.27,29.19608452,65.77834288,30.33439932,400
8/7/15 8:45,21.9,7.25,199.8,8.34,29.05303996,65.31259865,30.17450165,400
8/7/15 9:00,21.93,7.26,199.5,8.4,29.04335782,65.3416323,30.15318196,400
8/7/15 9:15,21.95,7.27,199.3,8.46,29.060858,65.51901165,30.16384181,400
8/7/15 9:30,22.01,7.28,199.3,8.52,29.09797262,65.47855748,30.17983157,400
8/7/15 9:45,22.09,7.3,199.2,8.59,28.96231157,65.191691,30.00927406,400
8/7/15 10:00,22.08,7.32,199,8.66,29.03072043,65.28332384,30.08389298,400
8/7/15 10:15,22.18,7.33,199.1,8.7,28.824751,64.76770741,29.83338663,400
8/7/15 10:30,22.18,7.35,198.9,8.74,28.94834435,65.05048334,29.96130476,400
8/7/15 10:45,22.19,7.36,198.9,8.78,28.87983134,65.01144836,29.88668585,400
8/7/15 11:00,22.2,7.37,198.8,8.81,28.70828041,64.4764845,29.7054685,400
8/7/15 11:15,22.23,7.38,198.8,8.82,28.755035,64.6196863,29.74277796,400
8/7/15 11:30,22.25,7.39,198.7,8.84,28.69000797,64.45707329,29.66815904,400
8/7/15 11:45,22.27,7.41,198.7,8.86,28.65072253,64.33265889,29.62018975,400
8/7/15 12:00,22.29,7.41,198.7,8.88,28.58563032,64.22236939,29.54557083,400
8/7/15 12:15,22.33,7.41,198.7,8.9,28.66171089,64.36011189,29.6095299,400
8/7/15 12:30,22.36,7.43,198.6,8.91,28.41946051,63.72945126,29.34836371,400
8/7/15 12:45,22.39,7.43,198.7,8.92,28.54360535,64.0390757,29.465622,400
8/7/15 13:00,22.4,7.43,198.6,8.92,28.43869858,63.82935511,29.35369364,400
8/7/15 13:15,22.39,7.42,198.8,8.88,28.52811592,64.05256785,29.44963224,400
8/7/15 13:30,22.45,7.4,198.7,8.82,27.8569254,62.38065817,28.73542266,400
8/7/15 13:45,22.49,7.41,198.7,8.92,28.51172774,64.01164699,29.39633301,400
8/7/15 14:00,22.44,7.42,198.8,8.89,28.59226653,64.21279769,29.49760154,400
8/7/15 14:15,22.44,7.41,198.9,8.83,28.56643484,64.12215072,29.47095192,400
8/7/15 14:30,22.5,7.4,198.9,8.87,28.52042224,64.0333563,29.40166294,400
8/7/15 14:45,22.53,7.4,198.9,8.83,28.35514612,63.56915864,29.22044558,400
8/7/15 15:00,22.62,7.41,198.9,8.91,28.45398717,63.84151625,29.28973457,400
8/7/15 15:15,22.67,7.42,198.9,8.98,28.51817419,64.02774302,29.33770387,400
8/7/15 15:30,22.72,7.43,198.9,9,28.38023379,63.65757681,29.1778062,400
8/7/15 15:45,22.76,7.43,199,9,28.53945627,64.0287231,29.32704403,400
8/7/15 16:00,22.81,7.44,199,9.03,28.45323675,63.83964423,29.22044558,400
8/7/15 16:15,22.83,7.43,199.1,8.98,28.46024322,63.88312363,29.22044558,400
8/7/15 16:30,22.88,7.44,199.1,9.02,28.45698159,63.8489864,29.19912589,405
8/7/15 16:45,22.93,7.45,199,9.06,28.41211322,63.73707121,29.13516683,400
8/7/15 17:00,22.98,7.45,199.1,9.06,28.43477912,63.76764149,29.14049675,400
8/7/15 17:15,22.99,7.45,199.1,9.02,28.45387722,63.84124198,29.15648652,400
8/7/15 17:30,23.01,7.44,199.1,8.99,28.45046284,63.83272438,29.14582667,400
8/7/15 17:45,23.03,7.44,199.1,8.97,28.42622719,63.79823443,29.11384714,405
8/7/15 18:00,23.06,7.43,199.1,8.95,28.58767127,64.14904667,29.26841488,405
8/7/15 18:15,23.07,7.42,199.1,8.94,28.52349453,63.98889895,29.19912589,405
8/7/15 18:30,23.09,7.42,198.9,8.91,28.47320929,63.94151303,29.14049675,405
8/7/15 18:45,23.09,7.41,198.9,8.9,28.48362504,64.0196344,29.15115659,405
